lake_id,system:time_start,date,system:index,ST,ST_max,ST_min,ST_stddev,ST_count,QA_PIXEL
6,1.523630232852E12,2018-04-13,1_1_1_2_LC08_005016_20180413,-3.3932279033940187,[2.4527742934400294],[-12.115264453119948],[1.5720040924198049],[74108],29944.38800073705
6,1.525012623851E12,2018-04-29,1_1_1_2_LC08_005016_20180429,-1.5117632691245977,[5.149845006920032],[-8.285919926319991],[0.8194252009194047],[78507],29982.206524500532
6,1.533307032112E12,2018-08-03,1_1_1_2_LC08_005016_20180803,3.5523349227254646,[10.780909908199988],[1.3563144936800313],[0.5664625356648997],[78249],22120.229648630637
6,1.537454251193E12,2018-09-20,1_1_1_2_LC08_005016_20180920,2.666812755293037,[5.665015817360029],[-1.1975001655599726],[0.4421422348508058],[78496],22064.67907838794
6,1.540219065451E12,2018-10-22,1_1_1_2_LC08_005016_20181022,-0.7896982515676214,[1.0119489786800386],[-7.4842370073999405],[1.0363784794603197],[78516],22228.222226438746
6,1.5512782543E12,2019-02-27,1_1_1_2_LC08_005016_20190227,-8.175583517638179,[-2.809130775759968],[-13.870151117559999],[2.4178611129236502],[35047],30112.62268007761
6,1.552660648499E12,2019-03-15,1_1_1_2_LC08_005016_20190315,-19.32516808097993,[-13.850866648719943],[-22.851203748759957],[1.1669568234892298],[78507],62820.88745692953
6,1.566484682802E12,2019-08-22,1_1_1_2_LC08_005016_20190822,3.8339721010734085,[9.74781336320001],[1.1744895017599788],[0.5267014018432747],[78495],22120.77055660494
6,1.583073470395E12,2020-03-01,1_1_1_2_LC08_005016_20200301,-22.94054687600883,[-15.72421505031997],[-32.05816015779996],[2.2700382171798243],[78507],58519.38537313354
6,1.585838253603E12,2020-04-02,1_1_1_2_LC08_005016_20200402,-6.736665897039312,[-2.9441220576399587],[-15.941854055799979],[1.8500795364769842],[78507],49807.64578963116
6,1.613486277089E12,2021-02-16,1_1_1_2_LC08_005016_20210216,-17.910242296932918,[-11.43479819547997],[-22.46000452371996],[2.5106767422311336],[64587],50358.72952112387
6,1.619015851216E12,2021-04-21,1_1_1_2_LC08_005016_20210421,0.8893672620413746,[8.03976040880002],[-1.577679694119979],[0.32540670473845756],[78507],29973.845305391467
6,1.623163060613E12,2021-06-08,1_1_1_2_LC08_005016_20210608,3.3026018557772416,[18.001566026720013],[1.392128507240045],[0.7043218126596762],[78532],22226.828010938414
6,1.632839893246E12,2021-09-28,1_1_1_2_LC08_005016_20210928,2.506136791171596,[4.193886337280048],[-1.9110255126399807],[0.4335033619847194],[78167],22147.70389646054
6,1.648046262786E12,2022-03-23,1_1_1_2_LC08_005016_20220323,-9.859501472788393,[-6.434610917679947],[-17.46532709415996],[1.1640218197284893],[78507],29928.424361273315
6,1.657723086155E12,2022-07-13,1_1_1_2_LC08_005016_20220713,3.818028110557195,[11.984811748640027],[1.4665114584799994],[0.6224126670424539],[78528],22182.72561177805
6,1.679841462571E12,2023-03-26,1_1_1_2_LC08_005016_20230326,-11.519070468967508,[-7.0654885411599935],[-14.859168876639956],[1.0453463941750196],[78507],62820.0
6,1.685371031425E12,2023-05-29,1_1_1_2_LC08_005016_20230529,1.8364279014366987,[15.321024857960026],[0.7998198214400531],[0.8150827949479769],[78507],27835.244231225864
6,1.686753440083E12,2023-06-14,1_1_1_2_LC08_005016_20230614,3.1589702105337936,[14.929825632920029],[1.6786406157200418],[0.6005876241300516],[78531],22943.470702371586
6,1.69228306951E12,2023-08-17,1_1_1_2_LC08_005016_20230817,3.761574026992548,[10.491642875600007],[1.0339883716400209],[0.7848524619919641],[78507],62819.96633376382
6,1.695047877051E12,2023-09-18,1_1_1_2_LC08_005016_20230918,3.3926739432663955,[6.221510489600007],[0.22955052860004344],[0.35296403521157926],[78303],21997.495087043593
6,1.710254263705E12,2024-03-12,1_1_1_2_LC08_005016_20240312,-9.566409754522223,[-2.8173955481199755],[-14.768256380679986],[1.610956930194056],[78507],54325.31786383568
6,1.711636648594E12,2024-03-28,1_1_1_2_LC08_005016_20240328,-2.782703465733995,[1.433452369040026],[-8.018692286679993],[0.8873787054794666],[78507],29817.69815798899
6,1.715783819922E12,2024-05-15,1_1_1_2_LC08_005016_20240515,0.9462959530862196,[12.739660957520073],[-0.8944585123599609],[0.4562940531317271],[78500],29771.209924611307
6,1.72684306808E12,2024-09-20,1_1_1_2_LC08_005016_20240920,2.8791719478889353,[7.8441607962799935],[0.99266450984004],[0.3876314717838292],[78532],21972.194343474468
6,1.728225465215E12,2024-10-06,1_1_1_2_LC08_005016_20241006,2.2240362506945712,[4.43356473572004],[-0.4398960325600001],[0.6736656747755542],[78532],21968.596653914556
