,file,datetime,n_valid_pixels,lst_mean_C,lst_median_C,lst_std
0,C:\Users\Lenovo\Documents\GEUS_internship\LWST_estimation_project\ASTER08_LSWT\data\AST_08_00403082008145510_20250620191042_SKT.tif,2008-03-08 14:55:10,78,-20.415374755859375,-20.449996948242188,0.6318120956420898
1,C:\Users\Lenovo\Documents\GEUS_internship\LWST_estimation_project\ASTER08_LSWT\data\AST_08_00403082008145519_20250620191317_SKT.tif,2008-03-08 14:55:19,1386,-20.68195343017578,-20.849990844726562,0.7514554262161255
2,C:\Users\Lenovo\Documents\GEUS_internship\LWST_estimation_project\ASTER08_LSWT\data\AST_08_00404122003145553_20250308145600_SKT.tif,2003-04-12 14:55:53,124,-7.810471534729004,-7.8499755859375,0.3470647931098938
3,C:\Users\Lenovo\Documents\GEUS_internship\LWST_estimation_project\ASTER08_LSWT\data\AST_08_00404122003145602_20250308145051_SKT.tif,2003-04-12 14:56:02,5348,-8.126482963562012,-8.149993896484375,0.46297356486320496
4,C:\Users\Lenovo\Documents\GEUS_internship\LWST_estimation_project\ASTER08_LSWT\data\AST_08_00404212003144939_20250308192344_SKT.tif,2003-04-21 14:49:39,5341,-0.5395216941833496,-0.54998779296875,0.6350825428962708
5,C:\Users\Lenovo\Documents\GEUS_internship\LWST_estimation_project\ASTER08_LSWT\data\AST_08_00404212018145615_20250826195902_SKT.tif,2018-04-21 14:56:15,119,-2.3583908081054688,-2.449981689453125,0.6649150252342224
6,C:\Users\Lenovo\Documents\GEUS_internship\LWST_estimation_project\ASTER08_LSWT\data\AST_08_00404212018145623_20250826200305_SKT.tif,2018-04-21 14:56:23,3051,-3.0245208740234375,-3.04998779296875,1.0619627237319946
7,C:\Users\Lenovo\Documents\GEUS_internship\LWST_estimation_project\ASTER08_LSWT\data\AST_08_00405022023143159_20250927152529_SKT.tif,2023-05-02 14:31:59,122,1.914767861366272,1.95001220703125,0.2977854013442993
8,C:\Users\Lenovo\Documents\GEUS_internship\LWST_estimation_project\ASTER08_LSWT\data\AST_08_00405022023143208_20250927152401_SKT.tif,2023-05-02 14:32:08,2681,1.6535552740097046,1.6500244140625,0.34695670008659363
9,C:\Users\Lenovo\Documents\GEUS_internship\LWST_estimation_project\ASTER08_LSWT\data\AST_08_00405062017144313_20250821044952_SKT.tif,2017-05-06 14:43:13,5345,2.088740110397339,2.050018310546875,0.40679997205734253
10,C:\Users\Lenovo\Documents\GEUS_internship\LWST_estimation_project\ASTER08_LSWT\data\AST_08_00405072003144929_20250309105559_SKT.tif,2003-05-07 14:49:29,1643,0.3475167155265808,0.45001220703125,0.6637096405029297
11,C:\Users\Lenovo\Documents\GEUS_internship\LWST_estimation_project\ASTER08_LSWT\data\AST_08_00405122014145557_20250728004158_SKT.tif,2014-05-12 14:55:57,3148,1.5434049367904663,1.550018310546875,0.29297271370887756
12,C:\Users\Lenovo\Documents\GEUS_internship\LWST_estimation_project\ASTER08_LSWT\data\AST_08_00406032024141744_20251005001752_SKT.tif,2024-06-03 14:17:44,5336,3.010132312774658,3.050018310546875,0.44399070739746094
13,C:\Users\Lenovo\Documents\GEUS_internship\LWST_estimation_project\ASTER08_LSWT\data\AST_08_00406082018145646_20250827161026_SKT.tif,2018-06-08 14:56:46,105,2.069058895111084,2.050018310546875,0.2808469235897064
14,C:\Users\Lenovo\Documents\GEUS_internship\LWST_estimation_project\ASTER08_LSWT\data\AST_08_00406082018145654_20250827161209_SKT.tif,2018-06-08 14:56:54,5343,1.963674783706665,1.95001220703125,0.4072849750518799
15,C:\Users\Lenovo\Documents\GEUS_internship\LWST_estimation_project\ASTER08_LSWT\data\AST_08_00406112016145012_20250812140444_SKT.tif,2016-06-11 14:50:12,464,4.05475378036499,4.050018310546875,0.5665034055709839
